"id","item","response","response_id","object","respondent_id","temperature"
"663","chair","Use a fork to comb your hair",2022050159,"fork","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
"664","chair","Use a fork as a toothpick",2022050160,"fork","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
"665","chair","Stick a fork in an electrical outlet to see if it's still working",2022050161,"fork","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
"666","chair","Use a fork to pick up small items like paperclips or coins off the floor",2022050162,"fork","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
"667","chair","Put a rubber band around the end of a fork and use it as a sl",2022050163,"fork","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
"668","chair","back scratcher",2022050164,"fork","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
"669","chair","pick up small items like coins or beads",2022050165,"fork","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
"670","chair","fluff up a pillow",2022050166,"fork","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
"671","chair","mix paints together",2022050167,"fork","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
"672","chair","hairpin or hair tie",2022050168,"fork","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
"673","chair","stir a drink",2022050169,"fork","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
"674","chair","eat food with one hand",2022050170,"fork","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
"675","chair","hold food while cutting it with a knife",2022050171,"fork","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
"676","chair","makeshift toothpick",2022050172,"fork","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
"677","chair","play the piano (by pressing on the tines",2022050173,"fork","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
"678","chair","play the xylophone",2022050174,"fork","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
"679","chair","toothpick.",2022050175,"fork","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
"680","chair","If you bend a forkyou can use it as a curling iron for your hair.",2022050176,"fork","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
"681","chair","eat soup without making a mess",2022050177,"fork","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
"682","chair","comb your hair",2022050178,"fork","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
"683","chair","Use a fork to make patterns in sand or dirt",2022050179,"fork","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
"684","chair","Stick a fork in a potted plant to help support it",2022050180,"fork","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
"685","chair","Use a fork as a bookmark",2022050181,"fork","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
"686","chair","Hang forks on a string to make wind chimes or mobile art",2022050182,"fork","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
"687","chair","Make music with forks by tapping them on different surfaces – experiment with different sounds!",2022050183,"fork","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
"688","chair","bookmark",2022050184,"fork","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
"689","chair","make music by hitting it against different surfaces",2022050185,"fork","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
"690","chair","toothpick",2022050186,"fork","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
"691","chair","eat food without getting your hands dirty",2022050187,"fork","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
"692","chair","play with your food before you eat it",2022050188,"fork","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
"693","chair","Eating food with a fork",2022050189,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"694","chair","Picking up food that has fallen on the floor",2022050190,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"695","chair","Using a fork to hold a piece of food while cutting it with a knife",2022050191,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"696","chair","Spear vegetables or fruit for juicing or smoothies",2022050192,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"697","chair","Twirling pasta around a fork before eating it",2022050193,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"698","chair","Making patterns in soft foods like mashed potatoes",2022050194,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"699","chair","Mix",2022050195,"fork","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
"700","chair","Pick up small things like beads or glitter",2022050196,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"701","chair","Stir a drink",2022050197,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"702","chair","Eat spaghetti",2022050198,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"703","chair","Hold onto foods like chicken wings so you don't make a mess",2022050199,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"704","chair","Help cut soft foods",2022050200,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"705","chair","Use as a back scratcher",2022050201,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"706","chair","Make music- use as drumsticks on pots and pans",2022050202,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"707","chair","Garden tool- help loosen",2022050203,"fork","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
"708","chair","Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking",2022050204,"fork","cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",0.8
"709","chair","Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist",2022050205,"fork","cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",0.8
"710","chair","Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp",2022050206,"fork","cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",0.8
"711","chair","telephone",2022050207,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"712","chair","candle holder",2022050208,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"713","chair","vase",2022050209,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"714","chair","pencil holder",2022050210,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"715","chair","An ashtray",2022050211,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"716","chair","coin bank",2022050212,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"717","chair","doorstop",2022050213,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"718","chair","paperweight",2022050214,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"719","chair","bird feeder",2022050215,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"720","chair","planter",2022050216,"tin can","cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
"721","chair","vase for flowers",2022050217,"tin can","cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
"722","chair","pencil holder",2022050218,"tin can","cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
"723","chair","hold paintbrushes",2022050219,"tin can","cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
"724","chair","store small items such as paperclips or buttons",2022050220,"tin can","cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
"725","chair","coin bank",2022050221,"tin can","cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
"726","chair","vase",2022050222,"tin can","cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
"727","chair","Cut the top off of a tin can and use it as a pencil holder",2022050223,"tin can","cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
"728","chair","Use a tin can as a planter for small plants or succulents",2022050224,"tin can","cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
"729","chair","Make a wind chime out of a few tin cans and some string or fishing line",2022050225,"tin can","cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
"730","chair","Turn a tin",2022050226,"tin can","cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
"731","chair","could be used as a vase for flowers",2022050227,"tin can","cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX",0.66
"732","chair","a pencil holder on a desk",2022050228,"tin can","cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX",0.66
"733","chair","could be used to hold paintbrushes in an artist's studio",2022050229,"tin can","cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX",0.66
"734","chair","a coin bank",2022050230,"tin can","cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX",0.66
"735","chair","telephone could be made by punching holes in two cans",2022050231,"tin can","cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX",0.66
"736","chair","could be used as a planter for small plants or herbs",2022050232,"tin can","cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV",0.66
"737","chair","could be used as a pencil holder on a desk",2022050233,"tin can","cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV",0.66
"738","chair","could be used to hold paintbrushes in an artist's studio",2022050234,"tin can","cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV",0.66
"739","chair","could be used as a vase for fresh flowers or artificial flowers",2022050235,"tin can","cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV",0.66
"740","chair","telephone",2022050236,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"741","chair","candle holder",2022050237,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"742","chair","plant pot",2022050238,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"743","chair","piñata",2022050239,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"744","chair","wind chime",2022050240,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"745","chair","bird feeder",2022050241,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"746","chair","lampshade",2022050242,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"747","chair","pen holder",2022050243,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"748","chair","set of stacking nesting tins cans",2022050244,"tin can","cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV",0.66
"749","chair","vase",2022050245,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"750","chair","piggy bank",2022050246,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"751","chair","candle holder",2022050247,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"752","chair","An ice cream container",2022050248,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"753","chair","lunch box",2022050249,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"754","chair","storage container for small items",2022050250,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"755","chair","planter",2022050251,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"756","chair","bird feeder",2022050252,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"757","chair","wind chime",2022050253,"tin can","cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w",0.77
"758","chair","could be used as a vase for small flowers",2022050254,"tin can","cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq",0.77
"759","chair","could be used to hold pencils or other small stationary items.",2022050255,"tin can","cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq",0.77
"760","chair","could be used as a candle holder",2022050256,"tin can","cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq",0.77
"761","chair","could be used to store loose change",2022050257,"tin can","cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq",0.77
"762","chair","telephone: two people each have a string",2022050258,"tin can","cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq",0.77
"763","chair","could be used as a vase",2022050259,"tin can","cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO",0.77
"764","chair","could be used as a pencil holder",2022050260,"tin can","cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO",0.77
"765","chair","could be used to hold paintbrushes",2022050261,"tin can","cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO",0.77
"766","chair","could be used as a pot for a plant",2022050262,"tin can","cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO",0.77
"767","chair","could be used as a doorstop",2022050263,"tin can","cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO",0.77
"768","chair","tin can",2022050264,"tin can","cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO",0.77
"769","chair","could be used as a plant pot",2022050265,"tin can","cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI",0.78
"770","chair","a storage container for small objects such as buttonsjewelryor coins.",2022050266,"tin can","cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI",0.78
"771","chair","could be used as a candle holder",2022050267,"tin can","cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI",0.78
"772","chair","make a wind chime by attaching it to other objects such as shells or beads",2022050268,"tin can","cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI",0.78
"773","chair","coin bank",2022050269,"tin can","cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz",0.78
"774","chair","candle holder",2022050270,"tin can","cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz",0.78
"775","chair","hold small plants or flowers",2022050271,"tin can","cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz",0.78
"776","chair","storage container for pens and pencilspaper clipsetc.",2022050272,"tin can","cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz",0.78
"777","chair","make",2022050273,"tin can","cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz",0.78
"778","chair","Make a pencil holder by painting and decorating a tin can",2022050274,"tin can","cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt",0.78
"779","chair","Use a tin can as a planter for small succulents or cacti",2022050275,"tin can","cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt",0.78
"780","chair","vase or candle holder by wrapping it in twine or ribbon",2022050276,"tin can","cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt",0.78
"781","chair","Create fun patterns on",2022050277,"tin can","cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt",0.78
"782","chair","could be used as a planter for small plants or succulents",2022050278,"tin can","cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV",0.79
"783","chair","cute and easy vase by wrapping twine or yarn around the middle",2022050279,"tin can","cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV",0.79
"784","chair","Make a set of coasters by decoupaging old magazine pages onto tin cans and sealing with clear Mod Podge",2022050280,"tin can","cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV",0.79
"785","chair","Use an empty tin",2022050281,"tin can","cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV",0.79
"786","chair","could be used as a vase",2022050282,"tin can","cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6",0.79
"787","chair","could be used as a pencil holder",2022050283,"tin can","cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6",0.79
"788","chair","could be used to hold small office supplies like paperclips or pushpins",2022050284,"tin can","cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6",0.79
"789","chair","with both ends cut off could be used as a planter for small plants or succulents",2022050285,"tin can","cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6",0.79
"790","chair","A",2022050286,"tin can","cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6",0.79
"791","chair","container for a homemade candle",2022050287,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"792","chair","vase for flowers",2022050288,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"793","chair","pencil holder",2022050289,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"794","chair","storage container for small items such as hair clips or jewelry",2022050290,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"795","chair","plant pot",2022050291,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"796","chair","money box",2022050292,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"797","chair","piggy bank",2022050293,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"798","chair","candle holder",2022050294,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"799","chair","lampshade",2022050295,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"800","chair","tissue box cover",2022050296,"tin can","cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV",0.79
"801","chair","Create a vase or flower pot",2022050297,"tin can","cmpl-59ySLEoumJUFQIBeMourguKl63Hd7",0.8
"802","chair","Make a wind chime",2022050298,"tin can","cmpl-59ySLEoumJUFQIBeMourguKl63Hd7",0.8
"803","chair","Use as a pencil holder",2022050299,"tin can","cmpl-59ySLEoumJUFQIBeMourguKl63Hd7",0.8
"804","chair","Decorate and use as a jewelry box",2022050300,"tin can","cmpl-59ySLEoumJUFQIBeMourguKl63Hd7",0.8
"805","chair","Fill with treats and use as a dog toy",2022050301,"tin can","cmpl-59ySLEoumJUFQIBeMourguKl63Hd7",0.8
"806","chair","Use as party favor cups or fill with candles for wedding table decorations",2022050302,"tin can","cmpl-59ySLEoumJUFQIBeMourguKl63Hd7",0.8
"807","chair","telephone",2022050303,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"808","chair","lantern",2022050304,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"809","chair","stove",2022050305,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"810","chair","solar oven",2022050306,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"811","chair","pinhole camera",2022050307,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"812","chair","wind chime",2022050308,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"813","chair","bird feeder",2022050309,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"814","chair","plant pot",2022050310,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"815","chair","soap dish",2022050311,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"816","chair","pig",2022050312,"tin can","cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa",0.8
"817","chair","could be used as a vase for flowers",2022050313,"tin can","cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0",0.8
"818","chair","could be used to hold paintbrushes and other painting supplies",2022050314,"tin can","cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0",0.8
"819","chair","could be used as a desk tidy to hold penspencilspaperclipsetc",2022050315,"tin can","cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0",0.8
"820","chair","could be used to store coins or other small items",2022050316,"tin can","cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0",0.8
"821","chair","plate",20160017,"book","BP20160001",NA
"822","chair","send secret messages",20160018,"book","BP20160001",NA
"823","chair","alternative for sex life",20160019,"book","BP20160001",NA
"824","chair","resell",20160020,"book","BP20160001",NA
"825","chair","file",20160053,"book","BP20160007",NA
"826","chair","printing press",20160054,"book","BP20160007",NA
"827","chair","to break in",20160055,"book","BP20160007",NA
"828","chair","break someone's hand",20160056,"book","BP20160007",NA
"829","chair","start a revolution",20160057,"book","BP20160007",NA
"830","chair","splash",20160111,"book","BP20160009",NA
"831","chair","bookend",20160112,"book","BP20160009",NA
"832","chair","As a pillow",20160144,"book","BP20160011",NA
"833","chair","headrest",20160145,"book","BP20160011",NA
"834","chair","As an elevation (to stand on)",20160146,"book","BP20160011",NA
"835","chair","As a weight, and you want to do muscle training",20160147,"book","BP20160011",NA
"836","chair","You can fold airplanes from the loose pages",20160148,"book","BP20160011",NA
"837","chair","And from the cardboard a mold for painting",20160149,"book","BP20160011",NA
"838","chair","coaster",20160205,"book","BP20160012",NA
"839","chair","headgear",20160206,"book","BP20160012",NA
"840","chair","stairs",20160207,"book","BP20160012",NA
"841","chair","brick",20160208,"book","BP20160012",NA
"842","chair","decoration",20160209,"book","BP20160012",NA
"843","chair","flowerpot",20160210,"book","BP20160012",NA
"844","chair","toilet paper",20160211,"book","BP20160012",NA
"845","chair","coaster",20160261,"book","BP20160013",NA
"846","chair"," a stack of books as a bedside table",20160262,"book","BP20160013",NA
"847","chair","as an umbrella against the rain",20160263,"book","BP20160013",NA
"848","chair","read from",20160341,"book","BP20160014",NA
"849","chair","Using it as a weapon (throwing it around).",20160342,"book","BP20160014",NA
"850","chair","make noise with it",20160343,"book","BP20160014",NA
"851","chair","you can write things down in it",20160344,"book","BP20160014",NA
"852","chair","use as a coaster",20160345,"book","BP20160014",NA
"853","chair","use as a step",20160346,"book","BP20160014",NA
"854","chair","use as decoration (e.g. in your bookcase)",20160347,"book","BP20160014",NA
"855","chair","to hide something in (e.g., a bill or a gum)",20160348,"book","BP20160014",NA
"856","chair","as a cooler (flapping those leaves)",20160349,"book","BP20160014",NA
"857","chair","you can also use it as a building block",20160350,"book","BP20160014",NA
"858","chair","burn in the stove (as wood)",20160351,"book","BP20160014",NA
"859","chair","elevation for your computer",20160425,"book","BP20160015",NA
"860","chair","coaster",20160426,"book","BP20160015",NA
"861","chair","table tennis pool",20160427,"book","BP20160015",NA
"862","chair","you can hit someone with it",20160428,"book","BP20160015",NA
"863","chair","you can drum on it",20160429,"book","BP20160015",NA
"864","chair","use as a bookend",20160430,"book","BP20160015",NA
"865","chair","cabinet padding",20160431,"book","BP20160015",NA
"866","chair","you can put a book upright and peer behind it",20160432,"book","BP20160015",NA
"867","chair","support for furniture",20160495,"book","BP20160016",NA
"868","chair","coaster",20160496,"book","BP20160016",NA
"869","chair","weight",20160497,"book","BP20160016",NA
"870","chair","fire equipment",20160498,"book","BP20160016",NA
"871","chair","decoration",20160499,"book","BP20160016",NA
"872","chair","scrapbook",20160500,"book","BP20160016",NA
"873","chair","side table",20160501,"book","BP20160016",NA
"874","chair","throw",20160561,"book","BP20160017",NA
"875","chair","catch",20160562,"book","BP20160017",NA
"876","chair","buried",20160563,"book","BP20160017",NA
"877","chair","excavate",20160564,"book","BP20160017",NA
"878","chair","eat",20160565,"book","BP20160017",NA
"879","chair","do not read",20160566,"book","BP20160017",NA
"880","chair","tear up",20160567,"book","BP20160017",NA
"881","chair","juggling",20160568,"book","BP20160017",NA
"882","chair","write in it",20160569,"book","BP20160017",NA
"883","chair","exchanging it for something nice",20160570,"book","BP20160017",NA
"884","chair","build a house of books",20160571,"book","BP20160017",NA
"885","chair","build a hut from books",20160572,"book","BP20160017",NA
"886","chair","build a chair from books",20160573,"book","BP20160017",NA
"887","chair","read backwards",20160574,"book","BP20160017",NA
"888","chair","turn it into cigarettes",20160575,"book","BP20160017",NA
"889","chair","to read ",20160651,"book","BP20160018",NA
"890","chair","as a support pillar ",20160652,"book","BP20160018",NA
"891","chair","as decoration in the room ",20160653,"book","BP20160018",NA
"892","chair","to make a secret hiding place in ",20160654,"book","BP20160018",NA
"893","chair","to hit someone with ",20160655,"book","BP20160018",NA
"894","chair","to beat yourself up ",20160656,"book","BP20160018",NA
"895","chair","to build a table ",20160657,"book","BP20160018",NA
"896","chair","to build a wall with ",20160658,"book","BP20160018",NA
"897","chair","to fill cabinets ",20160659,"book","BP20160018",NA
"898","chair","to make fire with ",20160660,"book","BP20160018",NA
"899","chair","make a chair out of it",20160661,"book","BP20160018",NA
"900","chair","to read",20160737,"book","BP20160019",NA
"901","chair","as a backing for something",20160738,"book","BP20160019",NA
"902","chair","beautiful for decoration in room",20160739,"book","BP20160019",NA
"903","chair","to explain a color",20160740,"book","BP20160019",NA
"904","chair","to teach/learn someone something",20160741,"book","BP20160019",NA
"905","chair","as a hat on your head",20160742,"book","BP20160019",NA
"906","chair","to play with ",20160743,"book","BP20160019",NA
"907","chair","To build with (several)",20160744,"book","BP20160019",NA
"908","chair","to browse through ",20160745,"book","BP20160019",NA
"909","chair","to tear out leaves",20160746,"book","BP20160019",NA
"910","chair","to cut out",20160747,"book","BP20160019",NA
"911","chair","to throw",20160748,"book","BP20160019",NA
"912","chair","as the main foundation",20160749,"book","BP20160019",NA
"913","chair","as a hole stopper",20160750,"book","BP20160019",NA
"914","chair","To fill up the case ",20160751,"book","BP20160019",NA
"915","chair","to register",20160752,"book","BP20160019",NA
"916","chair","for inspiration",20160753,"book","BP20160019",NA
"917","chair","read",20160845,"book","BP20160020",NA
"918","chair","burn",20160846,"book","BP20160020",NA
"919","chair","Tear out pages and throw them out the window like confetti",20160847,"book","BP20160020",NA
"920","chair","write",20160848,"book","BP20160020",NA
"921","chair","hit someone on the head",20160849,"book","BP20160020",NA
"922","chair","clench hard as a statement",20160850,"book","BP20160020",NA
"923","chair","standing on it as a stepping stone",20160851,"book","BP20160020",NA
"924","chair","throw down",20160852,"book","BP20160020",NA
"925","chair","sell",20160853,"book","BP20160020",NA
"926","chair","Buy",20160854,"book","BP20160020",NA
"927","chair","as a book stand to hang on the wall, bookcase of books",20160855,"book","BP20160020",NA
"928","chair","put in the closet",20160856,"book","BP20160020",NA
"929","chair","as an ornamental object in the room",20160857,"book","BP20160020",NA
"930","chair","collect",20160858,"book","BP20160020",NA
"931","chair","build a library",20160859,"book","BP20160020",NA
"932","chair","study",20160860,"book","BP20160020",NA
"933","chair","Mark in it",20160861,"book","BP20160020",NA
"934","chair","reveal things",20160862,"book","BP20160020",NA
"935","chair","refer to it",20160863,"book","BP20160020",NA
"936","chair","sing out a song",20160864,"book","BP20160020",NA
"937","chair","coaster",20160963,"book","BP20160023",NA
"938","chair","board",20160964,"book","BP20160023",NA
"939","chair","paint cloth",20160965,"book","BP20160023",NA
"940","chair","hat",20160966,"book","BP20160023",NA
"941","chair","raise something",20160967,"book","BP20160023",NA
"942","chair","make music, a kind of drum it is",20160968,"book","BP20160023",NA
"943","chair","so that the table is not slanted",20160969,"book","BP20160023",NA
"944","chair","as a gift package",20160970,"book","BP20160023",NA
"945","chair","coaster",20161052,"book","BP20160024",NA
"946","chair","notebook",20161100,"book","BP20160025",NA
"947","chair","chair",20161101,"book","BP20160025",NA
"948","chair","table",20161102,"book","BP20160025",NA
"949","chair","coaster",20161103,"book","BP20160025",NA
"950","chair","shelf on the wall",20161104,"book","BP20160025",NA
"951","chair","tunnel",20161105,"book","BP20160025",NA
"952","chair","wrap",20161106,"book","BP20160025",NA
"953","chair","embezzler",20161107,"book","BP20160025",NA
"954","chair","support for furniture",20161150,"book","BP20160026",NA
"955","chair","tear up paper as a way of stress relief",20161151,"book","BP20160026",NA
"956","chair","to dye in",20161152,"book","BP20160026",NA
